"","X","MachineID","MachineModel","ServicePeriod","No.Replacements","No.schservice","No.Repairs","mean_Compreplaced","min_Compreplaced","max_Compreplaced","mean_schrepair","min_schrepair","max_schrepair","mean_comprepair","min_comprepair","max_comprepair","error2","error3","error4","error5","error1","Noaction_Errors","Range_Sensor1_Noerror","Mean_Sensor1_Noerror","Range_Sensor2_Noerror","Mean_Sensor2_Noerror","Range_Sensor3_Noerror","Mean_Sensor3_Noerror","Range_Sensor4_Noerror","Mean_Sensor4_Noerror","Range_Sensor1_error2","Mean_Sensor1_error2","Range_Sensor2_error2","Mean_Sensor2_error2","Range_Sensor3_error2","Mean_Sensor3_error2","Range_Sensor4_error2","Mean_Sensor4_error2","Range_Sensor1_error3","Mean_Sensor1_error3","Range_Sensor2_error3","Mean_Sensor2_error3","Range_Sensor3_error3","Mean_Sensor3_error3","Range_Sensor4_error3","Mean_Sensor4_error3","Range_Sensor1_error4","Mean_Sensor1_error4","Range_Sensor2_error4","Mean_Sensor2_error4","Range_Sensor3_error4","Mean_Sensor3_error4","Range_Sensor4_error4","Mean_Sensor4_error4","Range_Sensor1_error5","Mean_Sensor1_error5","Range_Sensor2_error5","Mean_Sensor2_error5","Range_Sensor3_error5","Mean_Sensor3_error5","Range_Sensor4_error5","Mean_Sensor4_error5","Range_Sensor1_error1","Mean_Sensor1_error1","Range_Sensor2_error1","Mean_Sensor2_error1","Range_Sensor3_error1","Mean_Sensor3_error1","Range_Sensor4_error1","Mean_Sensor4_error1","Max_Occuring_error","Max_replaced_Comp","Max_service_comp","error2._NO.Comp_replacements","error3._NO.Comp_replacements","error4._NO.Comp_replacements","error5._NO.Comp_replacements","error1._NO.Comp_replacements"
"689",689,"MID11539","model3",11,1,0,28,0,0,0,0,0,0,25.0952381,15,107,1,3,0,0,4,6,122.5603,170.541904623844,425.1343,448.746069307673,100.39467,100.649818750312,45.82193,40.2290320894776,0,170.6134,0,418.2082,0,90.38853,0,34.70532,15.2819,140.188866666667,85.5084,436.2966,32.87588,95.3675166666667,1.50049,39.0863866666667,122.5603,170.541904623844,425.1343,448.746069307673,100.39467,100.649818750312,45.82193,40.2290320894776,122.5603,170.541904623844,425.1343,448.746069307673,100.39467,100.649818750312,45.82193,40.2290320894776,29.8927,173.550825,117.2454,433.910375,26.04461,107.3263975,12.62486,40.3533,"error1","Component1","None",0,0,0,0,1
"690",690,"MID11540","model3",11,8,0,23,38.57142857,15,90,0,0,0,25.55555556,15,60,4,5,0,0,4,1,115.7918,171.200598862642,397.3058,445.78680599925,86.25541,100.725373397075,42.90793,40.257655088114,15.2003,177.5381,56.4069,356.113,30.88553,105.0117275,7.08000999999999,39.0274225,17.8688,175.37464,62.171,363.1717,30.88553,106.244742,10.06691,40.080746,115.7918,171.200598862642,397.3058,445.78680599925,86.25541,100.725373397075,42.90793,40.257655088114,115.7918,171.200598862642,397.3058,445.78680599925,86.25541,100.725373397075,42.90793,40.257655088114,25.4928,178.988,71.8224,467.474175,13.59064,105.80574,3.94672,42.236485,"error3","Component1, Component2","None",4,4,0,0,4
"691",691,"MID11541","model2",10,9,2,19,39.125,28,75,243,243,243,29.2,15,90,1,1,4,0,4,1,133.075,170.865166304212,410.9006,447.175326534183,92.36592,101.303414011998,42.33595,40.3866478977628,0,166.6187,0,369.2406,0,94.24461,0,45.38028,0,166.6187,0,369.2406,0,94.24461,0,45.38028,35.6428,165.70125,93.9242,482.985175,38.41058,118.674905,5.51618999999999,41.357275,133.075,170.865166304212,410.9006,447.175326534183,92.36592,101.303414011998,42.33595,40.3866478977628,40.4804,192.31885,114.7316,453.530675,29.36283,107.4357925,13.99521,40.8130075,"error1, error4","Component3","Component4",1,1,4,0,3
"692",692,"MID11542","model3",11,2,0,29,60,60,60,0,0,0,19.52173913,14,60,1,1,0,0,2,1,119.8978,171.006590271013,423.8266,446.075993568128,90.02917,100.609825490196,42.51534,40.2686778955914,0,178.9112,0,341.5813,0,118.9865,0,51.12622,0,178.9112,0,341.5813,0,118.9865,0,51.12622,119.8978,171.006590271013,423.8266,446.075993568128,90.02917,100.609825490196,42.51534,40.2686778955914,119.8978,171.006590271013,423.8266,446.075993568128,90.02917,100.609825490196,42.51534,40.2686778955914,16.9196,175.5029,11.6711,416.42895,14.64468,105.71486,10.46825,43.187645,"error1","Component1, Component2","None",1,1,0,0,1
"693",693,"MID11543","model4",11,3,3,16,112.5,45,180,518,518,518,32.71428571,15,75,2,2,0,1,2,3,125.4588,170.759428906933,433.3059,448.277654253591,89.18554,100.214866755778,44.53297,40.3060789594004,46.4723,171.48165,40.086,403.7271,6.6155,94.78085,5.15583,40.605785,46.4723,171.48165,40.086,403.7271,6.6155,94.78085,5.15583,40.605785,125.4588,170.759428906933,433.3059,448.277654253591,89.18554,100.214866755778,44.53297,40.3060789594004,0,193.1827,0,388.7804,0,78.89557,0,49.40096,1.1122,207.1099,35.5601,439.85855,23.52375,91.415625,8.426,30.8247,"error1, error2, error3","Component1","Component1, Component3, Component4",1,1,0,0,2
"694",694,"MID11544","model4",11,4,3,22,100,60,165,243,243,243,28.5,15,135,2,2,1,0,3,2,133.6391,171.127824525237,394.6442,446.986027936032,107.12709,100.824442918541,39.85472,40.2517881546727,39.1973,166.47965,1.80239999999998,440.2852,7.80322,101.82079,7.96165999999999,40.97206,39.1973,166.47965,1.80239999999998,440.2852,7.80322,101.82079,7.96165999999999,40.97206,0,187.8726,0,432.3058,0,99.71072,0,42.2306,133.6391,171.127824525237,394.6442,446.986027936032,107.12709,100.824442918541,39.85472,40.2517881546727,27.1708,192.0689,80.8391,450.145666666667,29.85711,89.8163033333333,9.85875,46.2665133333333,"error1","Component1, Component2","Component1, Component3, Component4",2,2,0,0,2
"695",695,"MID11545","model4",10,5,3,20,52.5,30,75,30,30,30,25.8125,15,113,2,2,0,0,4,1,141.9069,170.842106746627,400.0508,445.990096389305,113.26382,100.793660898301,44.46693,40.1946862093953,1.28870000000001,152.67305,44.4315,401.81525,16.46923,89.438595,2.77315,40.331885,1.28870000000001,152.67305,44.4315,401.81525,16.46923,89.438595,2.77315,40.331885,141.9069,170.842106746627,400.0508,445.990096389305,113.26382,100.793660898301,44.46693,40.1946862093953,141.9069,170.842106746627,400.0508,445.990096389305,113.26382,100.793660898301,44.46693,40.1946862093953,20.17,188.5221,51.1457,451.998725,25.88765,99.570865,5.00069999999999,38.1030625,"error1","Component1","Component2, Component3, Component4",2,2,0,0,3
"696",696,"MID11546","model3",11,6,1,26,42,15,90,0,0,0,27.16666667,15,135,3,5,0,0,5,4,121.8635,170.8451759625,404.6823,448.1106795125,92.80285,100.51399606,40.59421,40.31680685875,11.6315,178.3892,136.0712,372.910066666667,19.78626,100.38488,6.87867,45.52263,12.0594,177.1584,165.2838,409.5325,19.78626,101.843068,6.87867,45.84115,121.8635,170.8451759625,404.6823,448.1106795125,92.80285,100.51399606,40.59421,40.31680685875,121.8635,170.8451759625,404.6823,448.1106795125,92.80285,100.51399606,40.59421,40.31680685875,50.8452,185.11172,146.4708,472.4191,39.8095,107.970368,13.83688,39.430618,"error1, error3","Component1, Component2","Component3",3,3,0,0,3
"697",697,"MID11547","model3",11,6,3,22,48,15,90,60,30,90,25.47368421,15,79,5,4,0,0,4,3,123.2725,170.518486489189,484.2349,446.342825834271,114.12383,100.623725820522,43.5014,40.3216603149606,34.1809,173.1877,325.9046,358.37204,20.36441,102.79005,21.99701,39.67802,34.1809,172.27895,112.0505,309.751425,20.36441,103.8566925,21.99701,40.103845,123.2725,170.518486489189,484.2349,446.342825834271,114.12383,100.623725820522,43.5014,40.3216603149606,123.2725,170.518486489189,484.2349,446.342825834271,114.12383,100.623725820522,43.5014,40.3216603149606,9.9384,187.081975,135.6878,431.4387,17.80366,96.41857,7.81744,38.905625,"error2","Component2","Component3",4,4,0,0,2
"698",698,"MID11548","model3",11,8,0,22,36.42857143,30,60,0,0,0,26.33333333,15,75,5,6,3,0,3,4,134.816,170.883072930733,474.4977,444.859380907727,89.34412,100.971702513128,40.85849,40.2774134233558,69.2986,165.99978,114.4936,386.85888,20.39533,101.367858,12.29295,41.223958,69.2986,168.151633333333,181.2281,405.575966666667,20.39533,101.890731666667,12.29295,40.8153466666667,29.2952,182.0228,118.4904,458.902966666667,6.1691,104.0023,7.74766,37.7579666666667,134.816,170.883072930733,474.4977,444.859380907727,89.34412,100.971702513128,40.85849,40.2774134233558,13.1035,190.587733333333,76.8619,418.168166666667,13.67141,99.3079833333333,9.00783,42.8112066666667,"error3","Component2","None",5,5,0,0,3
"699",699,"MID11549","model3",11,4,1,21,45,15,60,0,0,0,26.29411765,15,75,4,2,1,0,2,3,129.8261,170.541706997376,418.8328,445.232350805948,92.38,100.750272673997,46.63603,40.3147111645633,25.2876,162.964175,127.037,402.521575,13.68197,105.9957575,18.39243,43.2404,25.2876,157.6641,51.5689,369.46075,0.787999999999997,110.5349,4.00131,36.458325,0,182.5065,0,460.5143,0,95.11283,0,33.59599,129.8261,170.541706997376,418.8328,445.232350805948,92.38,100.750272673997,46.63603,40.3147111645633,13.9158,188.7454,21.6432,455.9411,9.33716,88.2756,12.96318,45.23879,"error2","Component1, Component2","Component4",2,2,0,0,2
"700",700,"MID11550","model1",11,9,1,22,30,15,45,0,0,0,27.25,15,75,4,3,7,0,3,5,115.3207,170.713013855196,391.2819,445.944513942729,95.73876,101.329345175691,41.04979,40.3154872577216,33.4575,181.418,113.0312,395.714375,34.53892,99.56927,7.41453,41.53389,33.4575,181.268966666667,60.3184,372.970366666667,18.51002,93.9920933333333,4.2378,40.3106266666667,46.9321,170.131542857143,99.477,426.953971428571,40.54036,118.727091428571,7.06851,39.0023428571429,115.3207,170.713013855196,391.2819,445.944513942729,95.73876,101.329345175691,41.04979,40.3154872577216,39.6934,190.5882,46.4663,423.299133333333,30.06601,103.48257,2.69378,39.6161366666667,"error4","Component3","Component2",3,3,5,0,3
"701",701,"MID11551","model2",10,5,0,26,46.5,6,105,0,0,0,22.66666667,15,90,0,0,3,0,1,0,128.8442,170.77887351986,403.4965,448.174669048214,93.7611,101.007065264801,42.87623,40.2620675905571,128.8442,170.77887351986,403.4965,448.174669048214,93.7611,101.007065264801,42.87623,40.2620675905571,128.8442,170.77887351986,403.4965,448.174669048214,93.7611,101.007065264801,42.87623,40.2620675905571,12.07,164.564466666667,71.2565,478.2164,13.2411,126.3584,9.29649,40.86911,128.8442,170.77887351986,403.4965,448.174669048214,93.7611,101.007065264801,42.87623,40.2620675905571,0,206.451,0,512.5267,0,142.2715,0,42.8651,"error4","Component3","None",0,0,3,0,1
"702",702,"MID11552","model3",11,3,0,23,111,87,135,0,0,0,25.94444444,15,90,2,2,2,0,1,4,110.9201,170.176297913543,367.3607,447.255303535732,83.67089,100.698577582459,47.93654,40.2500963205897,33.7415,174.23165,111.0241,380.22665,13.41428,90.37137,2.09009,35.578155,39.1177,171.54355,140.1155,394.77235,19.91837,93.623415,1.11288,35.08955,6.37309999999999,170.65685,25.7721,459.39835,2.62341000000001,98.087575,10.32942,42.8601,110.9201,170.176297913543,367.3607,447.255303535732,83.67089,100.698577582459,47.93654,40.2500963205897,0,145.3345,0,448.2502,0,100.6178,0,46.57763,"error2, error3, error4","Component1","None",1,1,0,0,1
"703",703,"MID11553","model2",11,6,1,22,60,30,105,0,0,0,26.52941176,15,61,1,5,4,0,2,4,133.944,170.544078259782,405.9552,447.462789961245,96.63222,101.579456777097,48.71193,40.3372563320415,0,153.6595,0,404.9136,0,81.10573,0,36.97616,20.1233,166.46518,138.1862,387.41112,28.27054,90.314186,9.32427,39.199034,43.0791,172.77825,158.0399,428.134825,25.9104,122.833575,9.09521,42.8119025,133.944,170.544078259782,405.9552,447.462789961245,96.63222,101.579456777097,48.71193,40.3372563320415,60.8889,192.85675,89.5747,418.18475,4.75792,94.82894,7.77638,41.3434,"error3","Component3","Component4",1,1,4,0,1
"704",704,"MID11554","model4",10,5,1,24,71.25,45,105,0,0,0,29.27777778,15,195,5,5,1,0,2,4,122.4924,170.599209486314,445.3646,445.472367366579,94.55774,100.828993562055,42.21083,40.3122338045244,37.7738,171.13904,91.9416,391.05306,31.73483,102.675074,6.86052,40.732228,37.7738,169.85484,91.9416,382.69642,31.73483,102.310994,6.86052,41.09689,0,158.5582,0,254.4475,0,92.53829,0,43.47832,122.4924,170.599209486314,445.3646,445.472367366579,94.55774,100.828993562055,42.21083,40.3122338045244,0.213099999999997,170.79115,29.7576,417.7182,34.79494,94.61323,1.47021,41.001315,"error2, error3","Component2","Component3",4,4,0,0,1
"705",705,"MID11555","model4",10,5,0,23,75,45,120,0,0,0,26.78947368,15,75,3,3,0,0,3,0,123.141,170.476686969016,408.6939,445.800006834083,94.16374,100.590083634433,40.35562,40.3397397626187,38.3907,168.163166666667,45.8197,337.4002,33.40572,97.5132566666667,3.44105,35.49809,38.3907,168.163166666667,45.8197,337.4002,33.40572,97.5132566666667,3.44105,35.49809,123.141,170.476686969016,408.6939,445.800006834083,94.16374,100.590083634433,40.35562,40.3397397626187,123.141,170.476686969016,408.6939,445.800006834083,94.16374,100.590083634433,40.35562,40.3397397626187,34.5674,180.887166666667,40.9709,444.577166666667,6.66827000000001,98.68566,5.2613,40.3036033333333,"error1, error2, error3","Component2","None",3,3,0,0,2
"706",706,"MID11556","model2",11,9,0,22,36.875,15,75,0,0,0,27.63157895,15,75,9,5,2,0,1,4,129.1793,170.44771464116,396.1016,444.981406939235,120.88975,101.21614195924,40.63049,40.3024888897224,28.0411,172.879511111111,246.9922,434.570011111111,28.57454,100.326201111111,15.98599,40.2642777777778,22.0155,172.90416,221.2078,404.85946,11.08351,100.140418,10.16707,43.084846,9.5017,163.22995,80.928,444.4742,2.33199999999999,131.7329,7.4016,35.39397,129.1793,170.44771464116,396.1016,444.981406939235,120.88975,101.21614195924,40.63049,40.3024888897224,0,200.4211,0,478.3208,0,89.31455,0,52.12103,"error2","Component2","None",5,5,2,0,1
"707",707,"MID11557","model2",10,8,1,19,42.85714286,15,90,0,0,0,25,15,60,3,2,6,0,2,3,118.6202,170.891757269659,427.2632,447.786693874234,91.78101,101.416138913614,40.10434,40.277653144143,9.79050000000001,152.7788,139.9454,374.156333333333,26.00266,106.090313333333,10.94658,36.1886766666667,4.10309999999998,155.35845,92.3111,342.89305,24.43566,101.49537,0.900289999999998,32.689865,42.941,180.66455,133.8564,438.669083333333,20.7325,120.218216666667,8.94359,41.4991683333333,118.6202,170.891757269659,427.2632,447.786693874234,91.78101,101.416138913614,40.10434,40.277653144143,10.0138,181.2531,126.713,481.2899,21.1954,105.4927,9.0276,36.09119,"error4","Component3","Component2",2,2,5,0,1
"708",708,"MID11558","model2",11,7,1,23,52.5,15,120,0,0,0,25.1,15,90,4,4,3,0,0,0,127.4462,170.83561034612,395.8182,445.71452562789,94.21081,101.056773488692,42.37036,40.3348667112333,19.5118,188.859,46.9052,387.587675,35.13242,106.939245,2.4349,35.841635,19.5118,188.859,46.9052,387.587675,35.13242,106.939245,2.4349,35.841635,50.3934,161.266466666667,46.9186,407.622333333333,23.7162,121.8177,2.41323999999999,35.5360666666667,127.4462,170.83561034612,395.8182,445.71452562789,94.21081,101.056773488692,42.37036,40.3348667112333,127.4462,170.83561034612,395.8182,445.71452562789,94.21081,101.056773488692,42.37036,40.3348667112333,"error2, error3","Component2","Component3",4,4,3,0,0
"709",709,"MID11559","model3",11,4,3,26,65,30,120,30,30,30,16.35,15,30,2,2,0,0,3,1,115.9756,170.91236193629,377.1166,446.426943510306,91.5955,100.728775405372,46.41929,40.3023386146159,5.7508,174.2541,126.3785,352.61625,25.34662,107.65609,0.0718499999999977,34.006085,5.7508,174.2541,126.3785,352.61625,25.34662,107.65609,0.0718499999999977,34.006085,115.9756,170.91236193629,377.1166,446.426943510306,91.5955,100.728775405372,46.41929,40.3023386146159,115.9756,170.91236193629,377.1166,446.426943510306,91.5955,100.728775405372,46.41929,40.3023386146159,30.7315,181.1131,117.0404,462.180566666667,16.25596,99.0777466666667,8.56689,44.6154766666667,"error1","Component1, Component2","Component2, Component3, Component4",2,2,0,0,2
"710",710,"MID11560","model4",11,4,0,30,88,30,189,0,0,0,17.80952381,14,45,2,4,1,0,3,6,130.8214,170.721648593926,425.0553,447.328501012373,86.81898,100.522769307587,40.91952,40.3961133620797,36.2006,180.7219,74.8348999999999,306.09895,4.58631,101.506945,13.98921,33.464045,43.7972,171.685225,240.4839,423.90575,28.3276,95.011835,12.83183,33.258705,0,159.9751,0,483.9457,0,86.30283,0,41.89515,130.8214,170.721648593926,425.0553,447.328501012373,86.81898,100.522769307587,40.91952,40.3961133620797,30.5618,187.2408,164.8842,455.0523,14.22754,97.7451833333333,4.87158,37.07757,"error3","Component1","None",1,1,0,0,2
"711",711,"MID11561","model1",11,8,3,20,52.5,15,90,30,30,30,36.71428571,15,154,3,2,5,0,4,4,120.6107,170.68062144018,418.8917,447.188664408051,97.04906,101.370581163895,41.19457,40.251953151644,33.0894,173.383633333333,110.8215,397.983166666667,50.09122,112.71336,14.65243,38.4663866666667,25.0928,180.2313,13.8821,363.35635,34.4321,123.67175,14.07282,41.00506,50.1456,167.60162,173.8045,403.70438,61.38598,118.843964,14.2551,39.621078,120.6107,170.68062144018,418.8917,447.188664408051,97.04906,101.370581163895,41.19457,40.251953151644,30.999,184.51945,120.2655,473.1827,24.15063,107.4697175,6.45818,40.80261,"error4","Component3","Component2, Component3, Component4",3,3,5,0,2
"712",712,"MID11562","model3",11,5,5,28,75,30,135,60,30,90,25.19047619,15,109,1,2,0,1,4,2,122.597,170.861651355742,393.4233,447.009025103086,98.53146,100.765247597151,42.12597,40.2111207897039,0,154.8235,0,410.1497,0,95.91708,0,43.09574,23.414,166.5305,21.2694,420.7844,6.22466,92.80475,14.59512,35.79818,122.597,170.861651355742,393.4233,447.009025103086,98.53146,100.765247597151,42.12597,40.2111207897039,0,149.476,0,469.2847,0,84.67989,0,49.73023,27.6193,195.835725,70.533,440.96115,24.94933,96.8547575,11.27321,40.687945,"error1","Component1","Component3",1,1,0,0,4
"713",713,"MID11563","model3",11,2,0,23,105,105,105,0,0,0,25.94736842,15,60,2,1,1,1,3,5,136.5188,170.779091015869,426.0275,448.263339235287,91.66459,100.863265085593,43.3128,40.2646401336999,21.527,165.4894,43.0972,371.4517,24.16854,97.86033,10.74165,48.121965,0,154.7259,0,349.9031,0,109.9446,0,42.75114,0,208.6976,0,421.664,0,93.42847,0,39.41484,0,157.3709,0,458.8159,0,86.19901,0,36.58969,6.80059999999997,175.226266666667,83.8206,394.1093,13.95641,105.050096666667,12.74117,41.7224666666667,"error1","Component1, Component2","None",1,1,0,0,1
"714",714,"MID11564","model3",9,4,2,21,55,30,90,0,0,0,26.38888889,15,130,2,2,1,1,4,4,113.0868,170.852917245689,399.3537,447.245269657586,102.18509,100.558863089228,39.67104,40.5174325068733,20.1918,167.2706,106.8796,394.1798,5.9632,102.6474,0.795029999999997,42.411215,20.1918,167.2706,106.8796,394.1798,5.9632,102.6474,0.795029999999997,42.411215,0,175.7502,0,429.9542,0,84.85236,0,37.94106,0,173.1531,0,476.6256,0,101.0957,0,42.39777,57.1401,181.0535,141.345,497.526325,21.74575,109.1203375,3.69812,44.013075,"error1","Component1, Component2","Component1, Component2",2,2,0,0,2
"715",715,"MID11565","model3",10,5,2,26,45,30,60,30,30,30,23.9047619,15,75,3,2,2,0,3,3,117.2686,171.022759977508,430.3596,446.558186117706,113.41056,100.619448371861,41.21445,40.3554121529426,7.24109999999999,161.1389,95.2008,394.009666666667,25.61853,92.16546,0.503340000000001,37.4513666666667,7.24109999999999,161.25365,77.7167,375.22885,25.61853,92.416935,0.503340000000001,37.38065,12.2498,168.9928,56.3265,477.51755,14.7306,109.9317,4.78791,41.096315,117.2686,171.022759977508,430.3596,446.558186117706,113.41056,100.619448371861,41.21445,40.3554121529426,45.4343,180.465833333333,151.7104,420.329733333333,21.85273,93.9788233333333,3.43592,39.25653,"error1, error2","Component1","Component4",3,3,0,0,4
"716",716,"MID11566","model4",9,3,0,26,52.5,45,60,0,0,0,23,15,120,1,1,0,0,4,2,119.2725,170.781591580262,396.5621,447.81946945659,100.48496,100.700834680824,46.65212,40.2574143347908,0,184.4263,0,364.9691,0,106.3614,0,50.1419,0,184.4263,0,364.9691,0,106.3614,0,50.1419,119.2725,170.781591580262,396.5621,447.81946945659,100.48496,100.700834680824,46.65212,40.2574143347908,119.2725,170.781591580262,396.5621,447.81946945659,100.48496,100.700834680824,46.65212,40.2574143347908,45.7828,186.12035,113.6971,442.148375,40.81909,103.0762525,16.73082,45.68094,"error1","Component1","None",1,1,0,0,2
"717",717,"MID11567","model3",10,4,0,31,85,45,120,0,0,0,23.57142857,15,75,3,4,0,0,1,1,125.4219,170.489763997502,412.3496,446.287714328545,98.63622,100.849783870081,41.37056,40.3240401299188,29.8317,178.1137,53.7894,386.607866666667,9.6781,110.8653,3.05263,40.3789133333333,29.8317,175.7794,54.949,394.88045,9.6781,111.0268,4.96398000000001,39.405265,125.4219,170.489763997502,412.3496,446.287714328545,98.63622,100.849783870081,41.37056,40.3240401299188,125.4219,170.489763997502,412.3496,446.287714328545,98.63622,100.849783870081,41.37056,40.3240401299188,0,170.8285,0,428.3435,0,105.6917,0,36.22069,"error3","Component2","None",3,3,0,0,1
"718",718,"MID11568","model1",9,4,3,25,119.5,74,165,90,90,90,23.89473684,15,64,0,2,3,0,0,3,127.6438,170.586291742661,434.2249,447.471379775141,95.71183,100.954478542161,40.43014,40.3858598301062,127.6438,170.586291742661,434.2249,447.471379775141,95.71183,100.954478542161,40.43014,40.3858598301062,3.74209999999999,163.12685,15.2379,420.44455,14.84184,82.87879,3.64254,41.51592,16.0648,163.344,52.5455,435.6394,22.5457,125.0544,15.6532,38.52644,127.6438,170.586291742661,434.2249,447.471379775141,95.71183,100.954478542161,40.43014,40.3858598301062,127.6438,170.586291742661,434.2249,447.471379775141,95.71183,100.954478542161,40.43014,40.3858598301062,"error4","Component3","Component2, Component3, Component4",0,0,2,0,0
"719",719,"MID11569","model3",10,2,0,31,76,76,76,0,0,0,23.55,15,120,2,1,1,0,2,5,120.5161,170.624111306847,415.591,447.37373928036,92.69129,100.593810114943,42.68099,40.3147729310345,15.2604,189.2081,5.97020000000003,472.1543,1.20700000000001,110.171,12.32469,40.383645,0,157.9257,0,392.3335,0,106.6906,0,48.11958,0,170.2586,0,416.4453,0,99.03841,0,45.08298,120.5161,170.624111306847,415.591,447.37373928036,92.69129,100.593810114943,42.68099,40.3147729310345,3.69279999999998,182.0557,8.14769999999999,457.01045,11.59206,92.57654,6.76132,42.02376,"error1, error2","Component1, Component2","None",0,0,0,0,1
"720",720,"MID11570","model2",9,9,6,19,45,15,120,121.6666667,30,215,25.33333333,15,50,2,3,4,0,2,1,115.6915,170.675389088864,385.3682,446.944897912761,106.59515,101.455923272091,52.27451,40.4421257330334,13.5859,164.75455,21.378,425.0228,12.2235,110.93255,0.922669999999997,34.159895,22.6482,159.469466666667,87.9195,450.7663,16.5038,107.468533333333,5.70056,35.9063033333333,32.699,171.1753,103.1501,393.879325,48.16765,117.8469375,15.63646,44.3242575,115.6915,170.675389088864,385.3682,446.944897912761,106.59515,101.455923272091,52.27451,40.4421257330334,13.1515,196.57065,62.3885,462.49185,15.57014,97.70713,8.46504,38.93085,"error4","Component3","Component4",2,2,5,0,2
"721",721,"MID11571","model3",9,3,0,24,112.5,90,135,0,0,0,25.83333333,15,105,4,2,0,0,1,1,120.9621,170.927258276077,456.0752,447.264319000625,82.72528,100.437835420362,41.89342,40.2624291830106,55.7219,181.38745,161.4185,439.945525,30.20826,94.6280675,11.91804,36.53279,12.6573,186.54695,60.2929,381.26115,10.05345,103.119375,11.24744,38.25461,120.9621,170.927258276077,456.0752,447.264319000625,82.72528,100.437835420362,41.89342,40.2624291830106,120.9621,170.927258276077,456.0752,447.264319000625,82.72528,100.437835420362,41.89342,40.2624291830106,0,172.4624,0,418.1522,0,98.80319,0,41.11044,"error2","Component2","None",2,2,0,0,1
"722",722,"MID11572","model3",9,6,1,17,60.4,2,135,0,0,0,35.46666667,15,135,3,5,0,0,2,2,114.5876,170.98114394602,447.5237,445.473847782082,85.21425,100.901854528302,44.10009,40.3618297438461,21.5273,166.0344,173.8412,356.474733333333,12.55634,95.7411166666667,18.91579,38.6909666666667,21.5273,165.9348,177.8979,377.9495,13.36854,97.77453,18.91579,39.31733,114.5876,170.98114394602,447.5237,445.473847782082,85.21425,100.901854528302,44.10009,40.3618297438461,114.5876,170.98114394602,447.5237,445.473847782082,85.21425,100.901854528302,44.10009,40.3618297438461,9.87820000000002,181.9825,88.8646,423.714,1.62545,96.880695,15.97661,44.675775,"error3","Component2","Component3",3,3,0,0,2
"723",723,"MID11573","model3",9,6,0,22,56.25,15,105,0,0,0,23.57894737,15,60,5,4,0,1,3,3,121.9854,170.882630742314,449.9507,446.354887090727,103.56918,100.536814348913,47.16018,40.3206099850037,27.1802,175.5094,127.537,383.73758,32.97967,106.756554,4.33429,43.293114,27.1802,173.670725,92.2187,366.618775,29.15767,103.2269675,4.33429,43.6235075,121.9854,170.882630742314,449.9507,446.354887090727,103.56918,100.536814348913,47.16018,40.3206099850037,0,161.5222,0,554.9759,0,102.0866,0,40.405,53.5622,191.374733333333,51.3,380.852933333333,14.01262,101.727373333333,0.921849999999999,40.7057533333333,"error2","Component2","None",5,5,0,0,3
"724",724,"MID11574","model2",9,9,0,24,37.5,15,105,0,0,0,24.05555556,15,90,3,3,4,0,3,1,118.1576,171.0121573375,415.4835,445.455681825,90.65526,101.381369885,48.51479,40.348552005,42.3771,143.563933333333,22.8625,325.896666666667,14.92622,100.612693333333,8.72151,41.44979,42.3771,143.563933333333,22.8625,325.896666666667,14.92622,100.612693333333,8.72151,41.44979,31.2476,164.029475,165.71,480.95185,13.2247,123.305625,6.89175,39.3925675,118.1576,171.0121573375,415.4835,445.455681825,90.65526,101.381369885,48.51479,40.348552005,24.5009,194.4685,96.1603,391.943166666667,8.09951,102.680563333333,5.83222000000001,46.54762,"error4","Component3","None",3,3,4,0,2
"725",725,"MID11575","model4",9,4,2,16,80,45,120,243,243,243,31.5,15,78,3,3,1,0,4,5,128.6708,170.712996387952,419.8961,447.980168003999,93.52391,100.775743529559,45.46668,40.197485304337,19.7559,173.693233333333,96.3563,427.431966666667,19.58418,98.2771533333333,7.82275,36.1023366666667,19.2296,173.5178,82.378,422.772533333333,19.58418,99.7827233333333,7.82275,37.9878533333333,0,190.8605,0,406.0339,0,96.17764,0,34.14426,128.6708,170.712996387952,419.8961,447.980168003999,93.52391,100.775743529559,45.46668,40.197485304337,34.2258,186.822525,84.0422,455.458525,37.47015,99.3543075,3.77537,43.5611075,"error1","Component1, Component2","Component1",2,2,0,0,2
"726",726,"MID11576","model3",10,7,1,27,42.5,30,60,0,0,0,23.14285714,15,60,10,5,1,0,3,6,116.7787,170.863031315658,403.4652,445.74443164082,92.08641,100.743476655828,52.26043,40.3127592333667,33.524,166.31033,208.1587,377.36521,23.99574,99.544431,16.99596,38.163193,30.5609,166.86338,134.5104,381.38522,22.59284,99.728162,9.88267,40.30476,0,192.7285,0,445.3297,0,113.1659,0,35.50533,116.7787,170.863031315658,403.4652,445.74443164082,92.08641,100.743476655828,52.26043,40.3127592333667,63.4915,182.760166666667,69.0718000000001,439.5479,14.43983,101.797823333333,5.34501,37.28432,"error2","Component2","Component3",6,5,0,0,2
